size,width,length,room,area,ward,toilet,floor,house type,street,price
83.0,4.0,18.4,2.0,104,9254.0,2.0,2.0,3.0,774,6950000000
70.0,5.3,13.8,3.0,113,9324.0,3.0,2.0,1.0,751,10500000000
56.0,4.0,14.0,4.0,113,9319.0,5.0,3.0,3.0,865,6500000000
154.0,6.0,25.0,6.0,110,9266.0,4.0,4.0,2.0,734,10000000000
21.0,3.0,7.0,2.0,118,9525.0,2.0,1.0,3.0,501,1080000000
56.0,4.0,14.0,2.0,110,9266.0,2.0,1.0,3.0,381,5650000000
66.0,4.0,16.5,2.0,113,9317.0,2.0,2.0,3.0,1824,4950000000
66.0,5.5,12.0,4.0,105,9368.0,3.0,3.0,1.0,521,9300000000
60.0,6.0,10.0,4.0,98,9358.0,3.0,4.0,1.0,173,12900000000
66.0,3.96,15.8,3.0,118,9525.0,3.0,2.0,1.0,501,2680000000
40.0,3.8,10.0,3.0,101,9427.0,3.0,3.0,3.0,172,4100000000
90.0,5.0,18.0,3.0,106,9385.0,3.0,2.0,3.0,1732,10500000000
80.0,6.2,12.5,4.0,102,9475.0,3.0,4.0,4.0,1030,8600000000
40.0,4.0,10.0,2.0,102,9475.0,2.0,2.0,3.0,501,2450000000
44.0,4.0,12.0,1.0,112,9308.0,2.0,2.0,1.0,1171,6200000000
80.0,4.0,20.0,5.0,113,9320.0,5.0,5.0,3.0,1680,6800000000
95.0,5.0,19.0,3.0,115,9520.0,2.0,1.0,1.0,530,910000000
40.0,4.0,10.0,2.0,112,9313.0,3.0,3.0,3.0,1609,5950000000
68.0,6.5,10.0,5.0,103,9442.0,4.0,2.0,3.0,375,5500000000
20.0,4.0,5.0,2.0,107,9228.0,1.0,1.0,3.0,1313,1150000000
60.0,4.8,14.0,4.0,113,9317.0,4.0,3.0,1.0,682,10400000000
35.0,5.0,7.0,2.0,107,9237.0,2.0,1.0,3.0,1607,2900000000
132.0,5.0,26.8,3.0,107,9228.0,2.0,2.0,3.0,1415,5500000000
14.0,4.0,5.0,2.0,114,9244.0,2.0,2.0,3.0,585,1200000000
87.24599999999998,6.659999999999998,13.1,4.0,114,9248.0,4.0,2.0,3.0,11,8000000000
48.0,4.0,12.0,4.0,113,9315.0,3.0,5.0,3.0,698,5500000000
64.0,4.0,16.0,2.0,113,9317.0,1.0,2.0,1.0,402,7680000000
48.0,3.8,13.0,3.0,103,9442.0,3.0,3.0,3.0,375,4150000000
53.4,4.0,13.3,2.0,101,9435.0,3.0,1.0,3.0,195,1380000000
35.0,3.38,10.4,3.0,112,9300.0,3.0,2.0,3.0,296,5700000000
75.4,5.0,15.0,4.0,115,9521.0,2.0,1.0,1.0,628,1324500000
70.9,6.3,11.0,1.0,102,9468.0,1.0,1.0,3.0,647,5600000000
13.0,4.0,3.0,1.0,111,9328.0,2.0,2.0,3.0,815,1800000000
44.0,4.0,11.0,2.0,102,9468.0,2.0,2.0,3.0,711,3680000000
90.0,5.44,17.6,2.0,113,9317.0,2.0,2.0,1.0,411,14300000000
60.0,4.7200000000000015,12.8,2.0,109,9280.0,2.0,1.0,3.0,965,6300000000
33.0,4.2,8.0,2.0,110,9264.0,3.0,2.0,3.0,1119,2800000000
32.0,4.0,8.0,4.0,106,9381.0,3.0,3.0,3.0,763,4900000000
70.64999999999999,4.5,15.7,3.0,107,9232.0,2.0,1.0,1.0,148,5300000000
33.0,3.3,10.0,3.0,102,9466.0,3.0,3.0,3.0,501,3970000000
31.2,4.0,8.5,3.0,103,9453.0,2.0,3.0,3.0,783,3250000000
52.0,4.2,13.0,3.0,110,9268.0,3.0,3.0,3.0,1081,5600000000
32.0,4.0,8.0,2.0,108,9459.0,2.0,2.0,3.0,215,3000000000
89.0,4.2,21.0,3.0,113,9315.0,3.0,2.0,1.0,1623,9500000000
74.0,5.0,15.6,5.0,112,9308.0,5.0,3.0,3.0,1728,10800000000
23.5,4.5600000000000005,6.0600000000000005,2.0,113,9320.0,1.0,1.0,3.0,1479,2200000000
116.0,5.5,22.0,4.0,102,9471.0,3.0,2.0,1.0,1209,10500000000
60.0,4.0,14.4,2.0,113,9314.0,2.0,1.0,3.0,333,4500000000
42.0,6.8,7.0,4.0,111,9326.0,4.0,3.0,3.0,451,6500000000
132.0,6.0,22.0,2.0,114,9249.0,1.0,1.0,2.0,1800,8800000000
45.0,4.0,12.0,4.0,110,9267.0,3.0,3.0,3.0,734,6300000000
16.0,3.0,5.0,1.0,102,9466.0,1.0,2.0,3.0,235,780000000
85.0,5.0,18.0,3.0,117,9507.0,3.0,1.0,4.0,1011,4000000000
80.0,5.0,16.0,4.0,110,9270.0,5.0,5.0,3.0,1081,7000000000
59.0,4.3,13.0,4.0,109,9280.0,4.0,2.0,1.0,959,8700000000
62.0,4.6,14.0,4.0,113,9319.0,4.0,4.0,3.0,852,6300000000
90.0,4.0,22.5,4.0,110,9277.0,3.0,3.0,1.0,1081,12800000000
60.0,4.36,14.9,6.0,109,9279.0,5.0,5.0,3.0,201,9900000000
90.0,4.1,22.0,4.0,113,9323.0,4.0,4.0,3.0,1626,11500000000
66.7,4.3,16.0,3.0,114,9249.0,4.0,2.0,3.0,11,6450000000
197.0,6.2,32.0,3.0,107,9228.0,3.0,1.0,3.0,1419,10000000000
48.0,4.0,12.0,4.0,108,9457.0,3.0,2.0,3.0,1128,4200000000
54.0,3.4200000000000004,15.6,3.0,103,9442.0,3.0,2.0,3.0,375,6000000000
54.0,3.77,14.0,5.0,109,9285.0,6.0,3.0,3.0,1462,7500000000
38.0,4.0,10.0,3.0,108,9460.0,2.0,3.0,3.0,716,3850000000
76.0,6.4,12.0,4.0,109,9279.0,3.0,3.0,1.0,965,11500000000
60.0,4.84,12.42,4.0,104,9250.0,3.0,3.0,3.0,1222,5200000000
40.0,4.0,10.0,4.0,110,9276.0,4.0,3.0,3.0,1081,4850000000
38.0,4.6,10.2,3.0,113,9320.0,3.0,3.0,3.0,865,3300000000
80.0,6.0,14.0,3.0,109,9279.0,2.0,1.0,3.0,994,7250000000
22.0,3.8,6.5,2.0,112,9309.0,2.0,2.0,3.0,794,3600000000
52.0,4.26,13.04,4.0,110,9312.6,4.0,3.0,3.0,1056,5200000000
56.7,4.4,13.7,4.0,109,9286.0,3.0,4.0,1.0,699,8900000000
64.0,4.0,16.0,4.0,103,9455.0,3.0,2.0,3.0,1050,1620000000
52.0,4.5,11.8,4.0,110,9276.0,3.0,2.0,3.0,725,5600000000
40.0,4.5,10.0,3.0,112,9307.0,2.0,2.0,1.0,1058,3500000000
50.0,4.0,13.0,3.0,101,9436.0,5.0,2.0,3.0,211,5700000000
36.0,4.0,9.0,4.0,108,9456.0,4.0,3.0,1.0,1113,2800000000
80.0,5.0,16.0,3.0,115,9522.0,2.0,1.0,1.0,431,1200000000
64.0,4.0,16.0,4.0,107,9229.0,2.0,2.0,3.0,709,4150000000
64.0,4.0,16.0,4.0,113,9317.0,4.0,3.0,1.0,382,5900000000
72.0,4.0,18.0,3.0,110,9275.0,2.0,2.0,4.0,1056,6200000000
68.0,4.0,17.0,2.0,110,9278.0,2.0,1.0,3.0,843,5600808000
40.0,4.0,10.0,2.0,110,9268.0,2.0,2.0,3.0,227,3950000000
22.0,3.0,6.5,2.0,105,9371.0,2.0,4.0,3.0,745,3500000000
80.0,5.0,16.0,2.0,115,9520.0,2.0,1.0,1.0,1752,1360000000
55.0,6.0,10.0,4.0,118,9525.0,5.0,4.0,1.0,501,4780000000
40.0,4.0,10.0,2.0,114,9248.0,2.0,1.0,3.0,1677,1980000000
56.0,4.0,14.0,4.0,108,9457.0,2.0,3.0,3.0,1190,6500000000
50.0,3.5,14.0,3.0,103,9443.0,2.0,3.0,3.0,1729,6200000000
64.0,4.0,16.0,4.0,101,9439.0,4.0,4.0,1.0,205,8800000000
52.0,4.0,13.0,3.0,109,9283.0,3.0,3.0,1.0,283,8500000000
43.0,4.0,10.0,2.0,102,9472.0,2.0,1.0,3.0,501,1580000000
64.0,4.0,16.0,2.0,113,9316.0,1.0,1.0,1.0,1604,10500000000
72.0,4.0,18.0,3.0,113,9323.0,3.0,2.0,3.0,958,6600000000
50.0,3.5,13.0,6.0,113,9317.0,4.0,3.0,3.0,860,5700000000
41.0,4.0,10.5,2.0,115,9511.0,1.0,1.0,3.0,1686,1750000000
70.0,4.0,17.5,4.0,118,9525.0,3.0,3.0,1.0,501,5500000000
75.0,5.0,15.0,4.0,104,9256.0,5.0,3.0,1.0,625,12000000000
50.0,5.0,10.0,4.0,110,9268.0,5.0,5.0,3.0,1006,7500000000
80.0,4.0,20.0,3.0,113,9317.0,4.0,4.0,3.0,1599,9500000000
26.0,3.4,7.5,2.0,103,9452.0,2.0,2.0,3.0,1050,2650000000
70.0,4.0,17.5,4.0,108,9457.0,5.0,4.0,1.0,1124,6000000000
70.0,4.44,14.14,3.0,102,9469.0,2.0,1.0,3.0,711,6000000000
42.0,3.0,14.0,3.0,118,9525.0,2.0,1.0,3.0,501,2700000000
40.0,4.0,10.0,3.0,112,9313.0,2.0,3.0,3.0,506,4200000000
40.0,4.0,10.0,3.0,101,9439.0,3.0,3.0,1.0,205,6200000000
90.0,4.5,20.0,1.0,108,9456.0,1.0,1.0,3.0,1064,4900000000
72.0,4.5,16.0,4.0,109,9283.0,5.0,2.0,1.0,242,10499000000
100.0,5.0,20.0,2.0,107,9231.0,2.0,1.0,3.0,973,4500000000
60.0,4.0,15.0,5.0,108,9461.0,5.0,5.0,1.0,587,7600000000
75.0,4.0,19.0,3.0,110,9270.0,3.0,3.0,3.0,1081,8500000000
94.0,4.254,23.146,5.0,107,9229.0,5.0,3.0,1.0,1494,6150000000
125.0,5.0,25.0,7.0,118,9526.0,7.0,2.0,4.0,711,8200000000
33.0,3.0,11.0,3.0,112,9301.0,3.0,4.0,1.0,871,5800000000
110.2,5.8,19.0,6.0,109,9283.0,5.0,3.0,1.0,840,11000000000
120.0,4.1,29.0,5.0,113,9315.0,5.0,3.0,1.0,1623,17500000000
64.0,4.0,16.0,4.0,113,9317.0,3.0,3.0,3.0,1812,9600000000
45.0,4.3,10.5,3.0,115,9509.0,2.0,1.0,1.0,838,1100000000
39.0,3.7,12.0,4.0,110,9277.0,3.0,4.0,3.0,1235,5100000000
32.0,4.0,8.0,2.0,102,9475.0,3.0,3.0,3.0,284,1650000000
80.0,4.0,20.0,4.0,108,9457.0,4.0,2.0,3.0,404,6100000000
26.0,3.6,7.3,2.0,108,9460.0,2.0,2.0,3.0,541,2900000000
111.0,5.2,21.0,4.0,109,9279.0,5.0,5.0,2.0,164,16500000000
63.0,4.1,15.4,2.0,118,9525.0,2.0,2.0,3.0,501,2680000000
48.0,4.84,9.4,2.0,117,9500.0,1.0,1.0,3.0,1772,2100000000
48.0,3.3,15.0,2.0,113,9321.0,2.0,1.0,3.0,1728,4800000000
76.0,4.0,19.0,3.0,100,9423.0,2.0,2.0,3.0,1466,11800000000
32.0,4.0,8.0,2.0,108,9457.0,2.0,1.0,3.0,1239,2950000000
125.0,5.0,25.0,2.0,117,9498.0,2.0,1.0,1.0,1576,4750000000
27.0,4.0,7.0,2.0,114,9244.0,2.0,2.0,4.0,42,1500000000
72.0,4.5,16.0,2.0,118,9525.0,1.0,2.0,3.0,501,3100000000
86.0,4.0,22.0,3.0,113,9317.0,2.0,1.0,1.0,1766,12000000000
108.0,4.0,27.0,1.0,103,9454.0,4.0,3.0,3.0,1035,5500000000
60.0,4.4,14.3,4.0,110,9276.0,5.0,3.0,3.0,1081,6200000000
60.0,3.92,15.4,2.0,107,9236.0,1.0,1.0,3.0,946,4500000000
30.0,4.52,6.8,2.0,109,9283.0,2.0,2.0,3.0,283,3100000000
50.0,5.0,10.38,4.0,107,9228.0,3.0,4.0,4.0,1421,4530000000
105.0,5.0,21.0,5.0,108,9458.0,5.0,3.0,3.0,559,5400000000
19.0,3.0,6.0,2.0,102,9469.0,1.0,1.0,3.0,1519,1250000000
56.0,4.0,14.0,2.0,102,9470.0,2.0,1.0,1.0,501,4650000000
55.0,4.5,12.0,4.0,110,9276.0,3.0,3.0,3.0,1081,6660000000
68.0,4.5,15.0,4.0,110,9277.0,3.0,4.0,3.0,1781,10100000000
47.1,3.5,15.0,2.0,103,9441.0,2.0,2.0,3.0,1729,5680000000
63.5,4.2,13.4,3.0,108,9462.0,2.0,1.0,3.0,1099,1381000000
56.0,4.0,14.0,2.0,104,9260.0,2.0,1.0,3.0,823,4000000000
75.0,5.0,15.0,3.0,108,9464.0,2.0,1.0,1.0,555,1190000000
92.0,4.6,20.0,5.0,109,9284.0,5.0,2.0,1.0,1001,8100000000
90.0,4.2,20.0,4.0,110,9277.0,4.0,3.0,1.0,937,12600000000
64.0,3.35,19.0,4.0,113,9317.0,4.0,3.0,1.0,411,8680000000
50.0,4.4,13.0,2.0,107,9232.0,2.0,2.0,3.0,149,3500000000
45.0,4.1,11.0,2.0,101,9439.0,1.0,1.0,1.0,1581,3300000000
62.407999999999994,5.38,11.6,2.0,110,9276.0,2.0,2.0,3.0,1056,4700000000
82.0,3.9,21.0,3.0,110,9266.0,2.0,2.0,1.0,734,7000000000
48.0,4.0,12.0,6.0,113,9315.0,5.0,4.0,1.0,154,6300000000
35.0,3.0,11.0,2.0,110,9277.0,1.0,1.0,3.0,1360,3300000000
64.0,4.0,16.0,4.0,108,9459.0,5.0,5.0,3.0,1446,4700000000
51.0,3.4,15.0,3.0,101,9427.0,2.0,2.0,3.0,1120,5700000000
32.0,4.0,8.0,2.0,113,9315.0,2.0,2.0,3.0,837,3000000000
78.56099999999999,4.3,18.27,6.0,109,9283.0,4.0,4.0,1.0,283,11900000000
60.0,4.3,14.0,4.0,108,9459.0,4.0,3.0,3.0,215,6000000000
48.0,4.1,12.0,3.0,107,9230.0,2.0,2.0,3.0,1369,3250000000
45.0,5.23,9.45,3.0,109,9280.0,3.0,2.0,3.0,1015,6500000000
58.8,4.06,14.66,4.0,103,9446.0,4.0,3.0,1.0,824,8000000000
28.0,3.5,8.0,2.0,107,9229.0,2.0,2.0,1.0,1494,1490000000
50.0,6.2,8.2,4.0,110,9274.0,5.0,3.0,3.0,812,8600000000
43.0,4.3,10.0,2.0,113,9319.0,2.0,2.0,3.0,1033,3500000000
50.0,4.0,13.0,2.0,107,9232.0,2.0,1.0,3.0,1695,3750000000
80.0,4.0,20.0,4.0,115,9523.0,2.0,1.0,1.0,1746,1450000000
60.0,4.0,15.0,4.0,113,9323.0,3.0,3.0,3.0,1626,7800000000
90.0,4.5,20.0,4.0,104,9256.0,5.0,3.0,4.0,348,8200000000
48.0,4.0,12.0,7.0,103,9441.0,7.0,5.0,3.0,392,8200000000
85.0,5.0,17.0,3.0,111,9331.0,4.0,2.0,3.0,1018,12000000000
95.0,5.0,19.0,4.0,109,9279.0,4.0,2.0,1.0,965,9500000000
32.0,3.76,8.8,3.0,112,9299.0,3.0,3.0,3.0,231,3500000000
34.0,6.0,5.5,2.0,110,9267.0,2.0,2.0,1.0,1150,3700000000
27.0,3.3,8.5,2.0,111,9334.0,1.0,2.0,3.0,1467,4700000000
38.0,5.0,8.0,3.0,112,9304.0,2.0,2.0,3.0,231,4300000000
40.0,4.0,10.2,2.0,110,9268.0,2.0,1.0,3.0,227,3750000000
80.0,4.0,20.0,4.0,110,9270.0,4.0,3.0,1.0,853,9600000000
41.0,4.0,10.5,2.0,113,9319.0,2.0,1.0,3.0,1695,4850000000
76.0,4.2,18.0,2.0,112,9313.0,2.0,2.0,3.0,1600,5300000000
33.0,5.2,5.0,2.0,109,9285.0,2.0,1.0,3.0,1748,3960000000
88.0,4.0,22.0,3.0,104,9261.0,2.0,2.0,1.0,1123,8600000000
43.0,4.0,10.0,3.0,111,9335.0,3.0,2.0,3.0,503,7200000000
76.0,6.4,12.0,5.0,109,9279.0,4.0,4.0,1.0,965,11500000000
81.8,3.6,25.0,3.0,117,9508.0,3.0,1.0,3.0,1842,3350000000
40.0,4.0,10.0,2.0,102,9469.0,2.0,2.0,3.0,1519,3600000000
60.0,4.0,16.0,4.0,99,9406.0,5.0,5.0,3.0,1632,7400000000
72.0,4.0,19.4,3.0,113,9395.0,3.0,2.0,1.0,751,10500000000
52.0,4.0,13.0,2.0,112,9313.0,2.0,2.0,3.0,1054,4350000000
84.0,4.2,20.8,5.0,102,9473.0,5.0,3.0,3.0,899,8600000000
88.0,4.0,22.0,4.0,104,9261.0,2.0,1.0,1.0,1124,7550000000
85.0,5.0,19.0,4.0,109,9280.0,3.0,2.0,3.0,242,12500000000
50.3,5.5,9.0,2.0,107,9228.0,2.0,1.0,3.0,1408,3600000000
58.8,4.4,14.0,4.0,109,9283.0,4.0,2.0,3.0,242,6400000000
57.0,4.0,14.9,3.0,114,9243.0,2.0,2.0,3.0,1097,5150000000
100.0,4.0,25.0,4.0,115,9524.0,2.0,1.0,3.0,1751,1000000000
27.0,3.0,9.0,3.0,108,9456.0,3.0,3.0,3.0,1171,3680000000
56.0,4.0,14.0,5.0,108,9464.0,5.0,4.0,1.0,587,7800000000
69.0,4.0,17.0,4.0,109,9279.0,4.0,2.0,3.0,965,8300000000
35.0,3.5,10.0,3.0,107,9236.0,3.0,2.0,3.0,946,2750000000
75.0,5.0,15.0,4.0,112,9313.0,3.0,2.0,3.0,1006,6500000000
59.2,5.0,12.0,2.0,114,9247.0,1.0,1.0,3.0,1629,4050000000
110.0,5.3,21.4,5.0,109,9279.0,5.0,3.0,3.0,201,13600000000
65.0,5.0,13.0,2.0,104,9250.0,2.0,1.0,1.0,18,4550000000
96.0,5.14,20.2,3.0,107,9228.0,4.0,3.0,4.0,1407,2500000000
60.4,4.3,14.0,3.0,107,9229.0,3.0,2.0,1.0,413,4650000000
101.0,5.0,20.0,5.0,109,9279.0,5.0,3.0,1.0,201,13500000000
90.0,4.0,23.0,5.0,113,9323.0,6.0,4.0,1.0,1626,11500000000
50.0,5.0,12.0,5.0,103,9447.0,5.0,4.0,3.0,271,5400000000
52.0,4.0,13.0,4.0,107,9227.0,4.0,3.0,3.0,511,4600000000
80.0,4.0,20.0,5.0,109,9285.0,5.0,3.0,1.0,1462,10700000000
35.0,3.5,10.0,2.0,110,9267.0,4.0,3.0,3.0,1360,3980000000
30.0,6.0,5.0,2.0,115,9511.0,2.0,2.0,3.0,638,1350000000
40.0,4.0,10.0,2.0,112,9313.0,2.0,1.0,3.0,1054,3700000000
21.0,3.0,7.0,1.0,107,9229.0,1.0,1.0,3.0,413,640000000
104.0,5.0,21.0,3.0,108,9462.0,2.0,1.0,3.0,1645,4600000000
32.0,4.0,8.0,2.0,115,9512.0,1.0,1.0,3.0,1686,1200000000
32.0,4.0,9.0,2.0,110,9264.0,1.0,1.0,3.0,734,3150000000
90.0,5.0,20.0,2.0,117,9502.0,1.0,1.0,3.0,1051,2900000000
38.0,4.0,10.0,3.0,110,9271.0,4.0,3.0,3.0,873,4600000000
48.0,4.0,12.0,4.0,102,9471.0,5.0,3.0,3.0,1598,6500000000
65.0,5.5,11.0,3.0,107,9231.0,2.0,1.0,3.0,497,5250000000
28.0,4.0,8.0,3.0,96,9226.0,2.0,3.0,3.0,931,3000000000
128.048,6.04,21.2,6.0,110,9271.0,5.0,2.0,3.0,381,8300000000
44.0,4.0,11.0,2.0,110,9275.0,3.0,1.0,3.0,1171,4350000000
53.0,3.96,13.2,4.0,109,9287.0,4.0,3.0,3.0,246,7000000000
48.0,4.5,12.0,3.0,112,9313.0,3.0,3.0,3.0,506,5500000000
21.0,3.5,6.0,2.0,105,9375.0,2.0,3.0,3.0,1688,3500000000
88.0,4.0,22.0,2.0,104,9256.0,1.0,1.0,1.0,1204,9500000000
68.0,5.0,13.8,5.0,112,9312.0,6.0,3.0,3.0,1456,6500000000
36.0,4.0,9.0,4.0,108,9458.0,3.0,1.0,3.0,621,2800000000
72.0,4.0,18.0,5.0,112,9313.0,3.0,2.0,3.0,335,7000000000
31.5,3.5,9.0,2.0,110,9315.8,2.0,2.0,1.0,734,1850000000
23.7,3.2,6.0,3.0,105,9370.0,3.0,3.0,3.0,745,4350000000
48.0,4.0,12.0,2.0,107,9229.0,2.0,1.0,3.0,709,3000000000
102.8,3.6,28.0,7.0,113,9322.0,4.0,2.0,1.0,599,12300000000
44.0,4.04,11.0,2.0,110,9275.0,2.0,2.0,3.0,301,4390000000
24.0,4.0,6.0,2.0,107,9229.0,2.0,2.0,4.0,413,1880000000
72.0,4.0,18.0,5.0,108,9460.0,5.0,4.0,3.0,779,4650000000
100.0,4.0,25.0,4.0,113,9315.0,4.0,3.0,1.0,1623,12200000000
50.0,4.0,13.0,4.0,107,9228.0,5.0,3.0,3.0,1407,4350000000
32.0,4.0,8.0,2.0,107,9227.0,1.0,1.0,3.0,1563,1950000000
45.0,4.5,11.0,4.0,110,9268.0,3.0,4.0,3.0,1081,3990000000
95.0,5.0,19.0,5.0,102,9475.0,5.0,3.0,1.0,1235,12000000000
54.0,4.36,12.2,2.0,102,9467.0,2.0,2.0,3.0,1602,5250000000
95.0,6.0,16.0,4.0,115,9512.0,4.0,1.0,3.0,631,3300000000
30.0,3.2,9.0,2.0,104,9256.0,2.0,2.0,3.0,44,2570000000
21.0,2.98,8.0,2.0,105,9370.0,1.0,2.0,3.0,1688,3900000000
192.0,6.0,32.0,2.0,116,9494.0,1.0,1.0,3.0,202,3250000000
55.0,4.2,13.8,5.0,112,9303.0,6.0,4.0,3.0,1058,8700000000
65.0,4.3,15.0,2.0,103,9447.0,1.0,1.0,3.0,1050,5600000000
30.0,3.8,8.0,2.0,106,9383.0,1.0,2.0,3.0,1825,3350000000
18.0,3.0,6.0,2.0,103,9453.0,3.0,3.0,3.0,1104,1600000000
27.78,4.34,7.74,2.0,100,9414.0,2.0,2.0,3.0,1603,3500000000
72.0,4.0,18.0,4.0,108,9459.0,4.0,3.0,3.0,541,6200000000
75.0,5.0,15.0,3.0,104,9262.0,3.0,3.0,4.0,243,8600000000
35.0,3.8,9.0,3.0,98,9362.0,3.0,4.0,3.0,1748,6000000000
30.0,3.0,10.0,3.0,108,9456.0,3.0,3.0,3.0,1171,3000000000
65.0,5.08,14.1,5.0,109,9279.0,5.0,4.0,3.0,994,8000000000
68.0,4.35,14.1,3.0,109,9285.0,2.0,2.0,3.0,875,6000000000
48.0,4.0,12.0,2.0,113,9317.0,2.0,1.0,3.0,402,5600000000
44.0,4.0,11.0,2.0,113,9319.0,2.0,1.0,3.0,1033,4250000000
40.0,5.0,8.0,2.0,110,9265.0,2.0,1.0,1.0,5,4550000000
50.0,5.0,10.0,3.0,118,9525.0,3.0,2.0,3.0,501,3350000000
60.0,4.0,15.0,4.0,102,9471.0,5.0,2.0,1.0,1598,9800000000
84.0,4.0,21.0,8.0,101,9430.0,6.0,5.0,3.0,587,9800000000
64.0,4.124,16.06,1.0,108,9459.0,1.0,1.0,3.0,1584,4000000000
162.0,6.2,26.0,8.0,110,9271.0,7.0,2.0,3.0,381,11800000000
80.0,4.0,20.0,5.0,101,9427.0,5.0,3.0,1.0,313,12500000000
40.0,4.0,10.0,2.0,113,9317.0,2.0,1.0,3.0,862,4450000000
40.0,4.0,10.0,3.0,118,9525.0,1.0,1.0,3.0,377,3200000000
105.0,5.0,21.0,4.0,97,9344.0,4.0,4.0,4.0,724,12900000000
25.0,3.0,8.3,3.0,113,9317.0,3.0,4.0,3.0,402,3300000000
50.0,4.0,12.5,2.0,108,9456.0,2.0,2.0,3.0,1123,5000000000
64.0,4.0,17.0,3.0,117,9507.0,2.0,2.0,3.0,1546,3350000000
33.0,3.0,11.0,4.0,118,9525.0,3.0,2.0,4.0,810,2650000000
121.0,6.24,19.785999999999998,5.0,113,9324.0,3.0,3.0,3.0,751,10500000000
90.0,5.0,18.0,3.0,113,9321.0,2.0,2.0,3.0,600,5400000000
120.0,4.2,28.0,6.0,110,9271.0,7.0,2.0,3.0,381,8300000000
90.0,5.0,16.84,4.0,113,9314.0,4.0,3.0,3.0,402,11500000000
75.60000000000001,4.2,18.0,2.0,117,9502.0,1.0,1.0,3.0,1051,2500000000
17.0,4.24,4.2,2.0,112,9313.0,2.0,2.0,3.0,447,1850000000
59.0,4.0,15.0,2.0,113,9317.0,2.0,2.0,3.0,387,4550000000
39.2,3.36,9.0,2.0,103,9453.0,2.0,1.0,2.0,783,2800000000
48.0,4.0,12.0,2.0,117,9502.0,1.0,1.0,3.0,1529,2700000000
132.0,6.0,22.0,2.0,114,9240.0,2.0,1.0,3.0,1800,8800000000
50.5,4.1,12.3,4.0,108,9456.0,4.0,3.0,3.0,1064,5600000000
43.5,4.7,10.0,4.0,110,9275.0,5.0,3.0,3.0,1056,5990000000
24.0,3.0,8.0,4.0,108,9459.0,5.0,4.0,3.0,1000,2450000000
66.0,4.0,17.0,4.0,114,9249.0,4.0,3.0,4.0,1460,6450000000
39.0,4.5,9.972000000000001,2.0,108,9459.0,2.0,2.0,3.0,716,3450000000
64.0,4.0,18.0,3.0,111,9331.0,2.0,2.0,1.0,303,12000000000
68.0,4.0,16.0,4.0,110,9278.0,5.0,3.0,3.0,1724,7200000000
112.0,7.0,16.0,4.0,108,9456.0,4.0,2.0,3.0,1204,6400000000
135.0,5.0,26.0,3.0,113,9323.0,2.0,3.0,3.0,443,11500000000
19.0,3.0,6.5,2.0,105,9369.0,2.0,2.0,3.0,61,3600000000
69.0,4.0,17.2,2.0,107,9236.0,2.0,3.0,3.0,946,4600000000
33.0,4.6,8.5,3.0,113,9320.0,2.0,3.0,3.0,986,3500000000
45.0,4.0,11.0,3.0,110,9272.0,1.0,1.0,3.0,944,4500000000
55.0,3.0,19.0,2.0,110,9268.0,2.0,2.0,3.0,227,5150000000
27.0,3.0,9.0,2.0,108,9460.0,2.0,1.0,3.0,1785,2350000000
115.0,5.0,23.0,3.0,102,9475.0,3.0,1.0,3.0,284,10150000000
30.0,5.0,6.0,2.0,109,9295.0,2.0,1.0,3.0,1724,2900000000
50.0,5.0,10.0,4.0,113,9316.0,4.0,3.0,3.0,1599,5900000000
68.0,4.0,17.0,1.0,113,9318.0,1.0,1.0,1.0,1150,8900000000
60.1,5.0,12.0,4.0,112,9302.0,5.0,2.0,3.0,1456,8100000000
51.0,3.0,14.0,2.0,109,9283.0,2.0,2.0,3.0,994,4800000000
40.0,5.0,10.0,3.0,112,9307.0,2.0,2.0,1.0,231,4300000000
72.0,4.0,18.0,2.0,108,9457.0,1.0,1.0,1.0,104,6100000000
48.0,4.0,12.0,2.0,113,9319.0,2.0,1.0,1.0,1695,5000000000
95.0,3.73,27.2,4.0,113,9321.0,3.0,3.0,3.0,584,7900000000
59.0,4.0,15.0,4.0,110,9277.0,5.0,3.0,1.0,937,7500000000
25.0,4.0,5.4,3.0,113,9317.0,3.0,3.0,1.0,1027,3300000000
103.0,4.0,26.0,2.0,104,9261.0,1.0,1.0,1.0,18,6500000000
108.0,6.0,18.0,4.0,110,9268.0,4.0,2.0,1.0,1054,13900000000
100.0,5.0,20.0,2.0,112,9300.0,3.0,2.0,3.0,339,17500000000
52.0,4.0,13.2,3.0,107,9227.0,3.0,3.0,4.0,1348,4600000000
24.0,4.0,6.0,2.0,113,9324.0,2.0,2.0,1.0,1626,3980000000
44.0,4.0,11.0,4.0,110,9267.0,4.0,3.0,3.0,734,6350000000
83.1,5.14,15.5,4.0,104,9255.0,3.0,2.0,3.0,1023,6600000000
90.0,6.0,15.0,4.0,115,9522.0,4.0,3.0,4.0,1119,6300000000
25.1,4.0,6.0,2.0,110,9265.0,2.0,2.0,3.0,1204,2350000000
46.0,4.0,14.0,2.0,110,9269.0,2.0,2.0,1.0,1216,5500000000
80.0,4.0,20.0,4.0,117,9507.0,3.0,1.0,1.0,182,4500000000
60.0,5.0,12.0,4.0,114,9244.0,4.0,3.0,3.0,1062,6290000000
18.0,3.0,6.0,3.0,99,9407.0,3.0,2.0,3.0,1754,2275000000
